,Day,Platform,Campaign Name,Campaign Type,Impressions,Clicks,Conversions,Revenue,Spend,Region,AdCreative,CTR,CPA,CPC,CPM
12920,04/08/23,Facebook,Facebook-Retargeting,Retargeting,24386,1942,90,"£10,662.41££",£5263.48,South West,CreativeB,0.0796358566390552,£58.48,£2.71,£215.84
12921,04/08/23,SnapChat,SnapChat-Retargeting,Retargeting,39392,2724,126,"£2,948.04££",£487.31,West Midlands,CreativeA,0.0691510966693745,£3.87,£0.18,£12.37
12922,04/08/23,TikTok,TikTok-Retargeting,Retargeting,33430,1265,66,"£7,248.23££",£2583.08,Yorkshire and the Humber,CreativeB,0.03784026323661382,£39.14,£2.04,£77.27
12923,04/08/23,TikTok,TikTok-Prospecting,Prospecting,38228,142,29,"£1,742.47££",£6336.62,Northern Ireland,CreativeC,0.003714554776603537,£218.50,£44.62,£165.76
12924,04/08/23,TikTok,TikTok-Retargeting,Retargeting,29585,1874,42,"£11,352.47££",£8063.09,Yorkshire and the Humber,CreativeB,0.06334291025857698,£191.98,£4.30,£272.54
12925,04/08/23,YouTube,YouTube-Prospecting,Prospecting,83754,1657,218,"£7,339.45££",£2307.83,North West,CreativeC,0.019784129713207727,£10.59,£1.39,£27.55
12926,04/08/23,Instagram,Instagram-Prospecting,Prospecting,21608,148,239,"£15,850.47££",£780.27,Scotland,CreativeC,0.00684931506849315,£3.26,£5.27,£36.11
12927,04/08/23,SnapChat,SnapChat-Prospecting,Prospecting,56319,262,64,"£7,560.62££",£1004.98,East of England,CreativeC,0.004652071237060317,£15.70,£3.84,£17.84
12928,04/08/23,YouTube,YouTube-Retargeting,Retargeting,51716,736,22,"£4,079.16££",£1976.78,Northern Ireland,CreativeB,0.014231572434062959,£89.85,£2.69,£38.22
12929,04/08/23,SnapChat,SnapChat-Retargeting,Retargeting,95592,2346,121,"£10,628.82££",£5285.43,London,CreativeC,0.02454180266131057,£43.68,£2.25,£55.29
12930,04/08/23,SnapChat,SnapChat-Retargeting,Retargeting,105999,217,47,"£10,568.71££",£907.75,East of England,CreativeA,0.002047189124425702,£19.31,£4.18,£8.56
12931,04/08/23,Instagram,Instagram-Retargeting,Retargeting,41117,2316,126,"£4,588.72££",£800.65,Northern Ireland,CreativeA,0.05632706666342389,£6.35,£0.35,£19.47
12932,04/08/23,TikTok,TikTok-Prospecting,Prospecting,88329,169,186,"£11,309.90££",£2710.8,East Midlands,CreativeA,0.0019133014072388456,£14.57,£16.04,£30.69
12933,04/08/23,Instagram,Instagram-Retargeting,Retargeting,79476,151,69,"£7,844.43££",£2228.97,South West,CreativeA,0.001899944637374805,£32.30,£14.76,£28.05
12934,04/08/23,YouTube,YouTube-Prospecting,Prospecting,28005,3846,96,"£5,374.94££",£8130.0,South East,CreativeC,0.1373326191751473,£84.69,£2.11,£290.31
12935,04/08/23,YouTube,YouTube-Prospecting,Prospecting,32475,2302,14,"£1,187.42££",£1949.48,South East,CreativeA,0.07088529638183218,£139.25,£0.85,£60.03
12936,04/08/23,YouTube,YouTube-Prospecting,Prospecting,17926,306,106,"£2,096.23££",£2905.19,North East,CreativeB,0.017070177395961172,£27.41,£9.49,£162.07
12937,04/08/23,Instagram,Instagram-Prospecting,Prospecting,41620,301,227,"£13,718.90££",£1072.45,East Midlands,CreativeC,0.0072320999519461795,£4.72,£3.56,£25.77
12938,04/08/23,SnapChat,SnapChat-Prospecting,Prospecting,93193,38,71,"£4,819.55££",£900.98,North East,CreativeA,0.0004077559473351003,£12.69,£23.71,£9.67
12939,04/08/23,SnapChat,SnapChat-Prospecting,Prospecting,85591,3367,18,"£2,762.47££",£1495.79,Yorkshire and the Humber,CreativeC,0.03933824818029933,£83.10,£0.44,£17.48
12940,04/08/23,Facebook,Facebook-Prospecting,Prospecting,37639,1978,13,"£3,806.87££",£698.47,East Midlands,CreativeB,0.05255187438561067,£53.73,£0.35,£18.56
12941,04/08/23,YouTube,YouTube-Retargeting,Retargeting,93850,1277,33,"£3,210.32££",£3056.93,East of England,CreativeC,0.013606819392647842,£92.63,£2.39,£32.57
12942,04/08/23,SnapChat,SnapChat-Retargeting,Retargeting,55531,3198,56,"£11,715.97££",£6358.21,Scotland,CreativeB,0.057589454538906196,£113.54,£1.99,£114.50
12943,04/08/23,Facebook,Facebook-Prospecting,Prospecting,32730,1048,70,"£4,254.02££",£128.36,Northern Ireland,CreativeA,0.03201955392606172,£1.83,£0.12,£3.92
12944,04/08/23,SnapChat,SnapChat-Retargeting,Retargeting,68127,333,25,"£6,732.22££",£4486.51,Wales,CreativeA,0.004887929895636091,£179.46,£13.47,£65.86
12945,04/08/23,YouTube,YouTube-Retargeting,Retargeting,43494,287,130,"£9,689.84££",£6378.93,West Midlands,CreativeC,0.00659861130270842,£49.07,£22.23,£146.66
12946,04/08/23,TikTok,TikTok-Retargeting,Retargeting,28159,2072,62,"£12,339.98££",£1813.56,North West,CreativeC,0.07358215845733158,£29.25,£0.88,£64.40
12947,04/08/23,YouTube,YouTube-Retargeting,Retargeting,92428,2610,55,"£6,107.44££",£2821.44,South West,CreativeA,0.0282381962175964,£51.30,£1.08,£30.53
12948,04/08/23,Instagram,Instagram-Prospecting,Prospecting,32018,169,94,"£2,033.24££",£2373.91,East of England,CreativeC,0.005278280966956087,£25.25,£14.05,£74.14
12949,04/08/23,SnapChat,SnapChat-Retargeting,Retargeting,74938,2864,180,"£1,215.80££",£2141.67,East Midlands,CreativeB,0.038218260428621,£11.90,£0.75,£28.58
12950,04/08/23,SnapChat,SnapChat-Prospecting,Prospecting,34990,608,152,"£13,712.20££",£5023.9,South East,CreativeC,0.017376393255215776,£33.05,£8.26,£143.58
12951,04/08/23,Instagram,Instagram-Prospecting,Prospecting,102487,1113,8,"£7,387.43££",£1651.71,Yorkshire and the Humber,CreativeB,0.010859913940304625,£206.46,£1.48,£16.12
12952,04/08/23,Instagram,Instagram-Retargeting,Retargeting,63290,2448,155,"£13,143.25££",£1958.29,East of England,CreativeB,0.03867909622373203,£12.63,£0.80,£30.94
12953,04/08/23,TikTok,TikTok-Retargeting,Retargeting,54526,1138,72,"£1,649.15££",£551.18,East of England,CreativeA,0.020870777243883653,£7.66,£0.48,£10.11
12954,04/08/23,SnapChat,SnapChat-Prospecting,Prospecting,82737,3256,130,"£4,280.15££",£980.67,West Midlands,CreativeA,0.039353614465112347,£7.54,£0.30,£11.85
12955,04/08/23,SnapChat,SnapChat-Prospecting,Prospecting,10783,1171,55,"£2,502.67££",£6615.13,West Midlands,CreativeC,0.10859686543633497,£120.28,£5.65,£613.48
12956,04/08/23,TikTok,TikTok-Retargeting,Retargeting,48215,1100,72,"£10,961.42££",£728.7,Scotland,CreativeA,0.022814476822565592,£10.12,£0.66,£15.11
12957,04/08/23,Facebook,Facebook-Retargeting,Retargeting,49230,34,165,"£11,756.71££",£4433.05,Wales,CreativeC,0.0006906357911842373,£26.87,£130.38,£90.05
12958,04/08/23,TikTok,TikTok-Prospecting,Prospecting,46447,1695,56,"£5,028.91££",£8374.35,West Midlands,CreativeA,0.03649320731155941,£149.54,£4.94,£180.30
12959,04/08/23,YouTube,YouTube-Retargeting,Retargeting,44153,2354,44,"£11,025.48££",£3026.24,South East,CreativeB,0.05331461055873893,£68.78,£1.29,£68.54
12960,04/08/23,SnapChat,SnapChat-Prospecting,Prospecting,103605,3444,19,"£1,994.71££",£3694.93,London,CreativeC,0.03324163891704068,£194.47,£1.07,£35.66
12961,04/08/23,Instagram,Instagram-Prospecting,Prospecting,59588,2157,98,"£15,870.79££",£3485.41,East of England,CreativeC,0.036198563469154864,£35.57,£1.62,£58.49
12962,04/08/23,YouTube,YouTube-Prospecting,Prospecting,10529,3895,68,"£6,498.30££",£3675.37,South West,CreativeA,0.36993066767974164,£54.05,£0.94,£349.07
12963,04/08/23,SnapChat,SnapChat-Prospecting,Prospecting,105087,291,35,"£12,045.27££",£2096.76,South East,CreativeA,0.0027691341459933198,£59.91,£7.21,£19.95
12964,04/08/23,TikTok,TikTok-Retargeting,Retargeting,44287,122,186,"£6,897.21££",£172.33,South West,CreativeA,0.002754758732810983,£0.93,£1.41,£3.89
12965,04/08/23,YouTube,YouTube-Prospecting,Prospecting,76928,314,197,"£8,930.07££",£7487.14,North West,CreativeA,0.004081738768718802,£38.01,£23.84,£97.33
12966,04/08/23,SnapChat,SnapChat-Prospecting,Prospecting,42092,1585,140,"£3,194.35££",£712.35,Wales,CreativeA,0.03765561151762805,£5.09,£0.45,£16.92
12967,04/08/23,Facebook,Facebook-Retargeting,Retargeting,4466,262,217,"£11,595.72££",£2675.31,Scotland,CreativeA,0.05866547245857591,£12.33,£10.21,£599.04
12968,04/08/23,Facebook,Facebook-Retargeting,Retargeting,49781,1861,51,"£9,695.52££",£139.9,Wales,CreativeC,0.03738374078463671,£2.74,£0.08,£2.81
12969,04/08/23,Instagram,Instagram-Prospecting,Prospecting,33228,293,22,"£5,522.80££",£646.12,North West,CreativeC,0.008817864451667268,£29.37,£2.21,£19.45
12970,04/08/23,SnapChat,SnapChat-Retargeting,Retargeting,12461,69,42,"£12,685.85££",£3747.57,Yorkshire and the Humber,CreativeB,0.005537276302062435,£89.23,£54.31,£300.74
12971,04/08/23,Facebook,Facebook-Retargeting,Retargeting,70539,1392,215,"£9,015.65££",£2728.85,South West,CreativeB,0.019733764300599668,£12.69,£1.96,£38.69
12972,04/08/23,TikTok,TikTok-Prospecting,Prospecting,15514,2256,108,"£8,954.49££",£7178.88,North West,CreativeC,0.14541704267113575,£66.47,£3.18,£462.74
12973,05/08/23,YouTube,YouTube-Retargeting,Retargeting,34339,1077,13,"£1,754.87££",£6422.94,Scotland,CreativeB,0.0313637554966656,£494.07,£5.96,£187.05
12974,05/08/23,Instagram,Instagram-Prospecting,Prospecting,103811,1760,276,"£1,659.51££",£521.42,London,CreativeB,0.01695388735297801,£1.89,£0.30,£5.02
12975,05/08/23,YouTube,YouTube-Prospecting,Prospecting,78171,225,28,"£3,960.39££",£4095.33,South West,CreativeC,0.0028783052538665236,£146.26,£18.20,£52.39
12976,05/08/23,Instagram,Instagram-Retargeting,Retargeting,80558,81,69,"£4,087.27££",£2832.79,West Midlands,CreativeB,0.0010054867300578465,£41.05,£34.97,£35.16
12977,05/08/23,YouTube,YouTube-Retargeting,Retargeting,22457,362,80,"£10,744.94££",£2519.87,South West,CreativeA,0.016119695417909783,£31.50,£6.96,£112.21
12978,05/08/23,YouTube,YouTube-Prospecting,Prospecting,98951,1929,20,"£3,996.99££",£489.41,Wales,CreativeA,0.019494497276429747,£24.47,£0.25,£4.95
12979,05/08/23,Instagram,Instagram-Retargeting,Retargeting,61466,969,49,"£6,563.88££",£5774.41,North West,CreativeA,0.01576481306738685,£117.85,£5.96,£93.94
12980,05/08/23,SnapChat,SnapChat-Prospecting,Prospecting,104343,524,40,"£4,531.40££",£2159.87,North West,CreativeC,0.0050218989294921555,£54.00,£4.12,£20.70
12981,05/08/23,YouTube,YouTube-Prospecting,Prospecting,81370,2022,20,"£2,366.88££",£6537.41,Northern Ireland,CreativeA,0.024849453115398795,£326.87,£3.23,£80.34
12982,05/08/23,TikTok,TikTok-Prospecting,Prospecting,78521,110,33,"£4,095.88££",£3127.98,Yorkshire and the Humber,CreativeC,0.0014008991225277314,£94.79,£28.44,£39.84
12983,05/08/23,SnapChat,SnapChat-Retargeting,Retargeting,76898,1713,53,£762.25££,£857.65,South East,CreativeC,0.022276262061432028,£16.18,£0.50,£11.15
12984,05/08/23,Instagram,Instagram-Retargeting,Retargeting,1388,852,15,"£12,032.70££",£1901.86,Northern Ireland,CreativeB,0.6138328530259366,£126.79,£2.23,£1370.22
12985,05/08/23,SnapChat,SnapChat-Prospecting,Prospecting,90825,19,166,"£12,616.31££",£1148.25,Scotland,CreativeA,0.00020919350399119184,£6.92,£60.43,£12.64
12986,05/08/23,Facebook,Facebook-Prospecting,Prospecting,47413,1278,194,"£4,872.44££",£799.17,West Midlands,CreativeA,0.02695463269567418,£4.12,£0.63,£16.86
12987,05/08/23,Facebook,Facebook-Prospecting,Prospecting,3454,162,14,"£1,514.13££",£3769.92,Yorkshire and the Humber,CreativeA,0.046902142443543716,£269.28,£23.27,£1091.46
12988,05/08/23,YouTube,YouTube-Retargeting,Retargeting,79998,2124,15,"£2,816.94££",£1972.82,Wales,CreativeC,0.026550663766594165,£131.52,£0.93,£24.66
12989,05/08/23,YouTube,YouTube-Prospecting,Prospecting,60690,2323,37,"£1,811.99££",£2249.49,London,CreativeB,0.0382764870654144,£60.80,£0.97,£37.07
12990,05/08/23,TikTok,TikTok-Retargeting,Retargeting,67944,937,39,"£8,210.79££",£575.49,North East,CreativeB,0.013790768868479925,£14.76,£0.61,£8.47
12991,05/08/23,SnapChat,SnapChat-Prospecting,Prospecting,86217,3378,7,"£11,060.46££",£1586.75,North West,CreativeA,0.03918020807961307,£226.68,£0.47,£18.40
12992,05/08/23,Facebook,Facebook-Prospecting,Prospecting,55318,1391,205,"£9,527.87££",£7012.4,London,CreativeC,0.025145522253154487,£34.21,£5.04,£126.77
12993,05/08/23,YouTube,YouTube-Prospecting,Prospecting,21946,127,25,"£3,996.89££",£4136.28,South West,CreativeC,0.005786931559281874,£165.45,£32.57,£188.48
12994,05/08/23,SnapChat,SnapChat-Prospecting,Prospecting,14322,666,56,"£9,837.13££",£3126.99,East of England,CreativeB,0.04650188521156263,£55.84,£4.70,£218.33
12995,05/08/23,YouTube,YouTube-Retargeting,Retargeting,79309,3170,13,"£9,562.65££",£1235.86,Wales,CreativeB,0.039970242973685205,£95.07,£0.39,£15.58
12996,05/08/23,YouTube,YouTube-Retargeting,Retargeting,31247,3292,45,"£3,338.94££",£5377.08,South East,CreativeB,0.10535411399494352,£119.49,£1.63,£172.08
12997,05/08/23,Facebook,Facebook-Retargeting,Retargeting,1154,963,36,"£13,687.71££",£3464.77,East of England,CreativeB,0.8344887348353552,£96.24,£3.60,£3002.40
12998,05/08/23,Facebook,Facebook-Retargeting,Retargeting,31793,138,169,£802.45££,£3432.62,East of England,CreativeB,0.004340578114679332,£20.31,£24.87,£107.97
12999,05/08/23,YouTube,YouTube-Retargeting,Retargeting,18288,1290,97,"£5,304.35££",£3718.96,Wales,CreativeA,0.07053805774278216,£38.34,£2.88,£203.36
13000,05/08/23,Instagram,Instagram-Prospecting,Prospecting,4692,2126,272,"£3,318.75££",£2913.02,North West,CreativeB,0.45311167945439046,£10.71,£1.37,£620.85
13001,05/08/23,YouTube,YouTube-Retargeting,Retargeting,45169,605,125,"£8,996.03££",£7048.48,Yorkshire and the Humber,CreativeC,0.013394142000044278,£56.39,£11.65,£156.05
13002,05/08/23,YouTube,YouTube-Retargeting,Retargeting,18309,34,7,"£9,540.51££",£2823.62,East of England,CreativeB,0.0018570102135561746,£403.37,£83.05,£154.22
13003,05/08/23,TikTok,TikTok-Retargeting,Retargeting,70604,998,51,"£5,485.53££",£3564.24,North East,CreativeB,0.014135176477253413,£69.89,£3.57,£50.48
13004,05/08/23,TikTok,TikTok-Retargeting,Retargeting,13739,212,21,"£11,185.37££",£904.76,East Midlands,CreativeA,0.015430526239173157,£43.08,£4.27,£65.85
13005,05/08/23,TikTok,TikTok-Prospecting,Prospecting,85949,1802,53,"£1,451.64££",£2595.89,West Midlands,CreativeB,0.020965921651211764,£48.98,£1.44,£30.20
13006,05/08/23,Instagram,Instagram-Prospecting,Prospecting,115729,969,64,"£3,656.52££",£5691.18,North West,CreativeB,0.008373009358069283,£88.92,£5.87,£49.18
13007,05/08/23,Instagram,Instagram-Prospecting,Prospecting,30282,978,46,"£8,960.60££",£2417.39,Northern Ireland,CreativeB,0.03229641371111552,£52.55,£2.47,£79.83
13008,05/08/23,YouTube,YouTube-Retargeting,Retargeting,56082,2777,213,"£8,575.71££",£126.78,East of England,CreativeA,0.04951677900217539,£0.60,£0.05,£2.26
13009,05/08/23,TikTok,TikTok-Prospecting,Prospecting,53186,98,41,"£12,799.84££",£5714.75,London,CreativeB,0.0018425901553040273,£139.38,£58.31,£107.45
13010,05/08/23,Instagram,Instagram-Prospecting,Prospecting,91154,2008,20,"£12,121.46££",£4127.16,Northern Ireland,CreativeC,0.022028654803958138,£206.36,£2.06,£45.28
13011,05/08/23,Facebook,Facebook-Retargeting,Retargeting,3138,1897,52,"£3,245.93££",£2276.35,North East,CreativeB,0.6045251752708731,£43.78,£1.20,£725.41
13012,05/08/23,YouTube,YouTube-Retargeting,Retargeting,59006,212,25,"£3,137.63££",£834.17,Wales,CreativeB,0.003592854963901976,£33.37,£3.93,£14.14
13013,05/08/23,SnapChat,SnapChat-Retargeting,Retargeting,45455,2955,191,"£5,781.03££",£640.94,West Midlands,CreativeB,0.06500934990650094,£3.36,£0.22,£14.10
13014,05/08/23,YouTube,YouTube-Prospecting,Prospecting,96627,1441,128,"£11,999.76££",£3547.44,South West,CreativeB,0.014913016030716052,£27.71,£2.46,£36.71
13015,05/08/23,SnapChat,SnapChat-Retargeting,Retargeting,31648,211,55,"£11,325.70££",£1487.03,South East,CreativeC,0.006667087967644085,£27.04,£7.05,£46.99
13016,05/08/23,TikTok,TikTok-Prospecting,Prospecting,9698,104,117,"£1,516.12££",£294.65,Wales,CreativeC,0.010723860589812333,£2.52,£2.83,£30.38
13017,05/08/23,SnapChat,SnapChat-Prospecting,Prospecting,74201,1433,221,"£12,769.55££",£3763.15,North East,CreativeC,0.019312408188568886,£17.03,£2.63,£50.72
13018,05/08/23,TikTok,TikTok-Prospecting,Prospecting,34895,649,11,"£8,284.59££",£6753.25,Northern Ireland,CreativeA,0.018598653102163635,£613.93,£10.41,£193.53
13019,05/08/23,Facebook,Facebook-Prospecting,Prospecting,43497,1035,23,"£14,111.42££",£3085.61,Northern Ireland,CreativeB,0.023794744465135527,£134.16,£2.98,£70.94
13020,05/08/23,SnapChat,SnapChat-Prospecting,Prospecting,24149,131,6,"£3,288.25££",£5954.56,East Midlands,CreativeB,0.005424655265228374,£992.43,£45.45,£246.58
13021,05/08/23,YouTube,YouTube-Retargeting,Retargeting,21837,2466,53,"£11,270.19££",£3680.29,Northern Ireland,CreativeC,0.11292759994504739,£69.44,£1.49,£168.53
13022,05/08/23,TikTok,TikTok-Prospecting,Prospecting,68845,72,87,"£7,337.45££",£2357.84,West Midlands,CreativeA,0.0010458275837025202,£27.10,£32.75,£34.25
13023,05/08/23,YouTube,YouTube-Prospecting,Prospecting,6575,810,8,"£11,415.71££",£2709.51,West Midlands,CreativeB,0.12319391634980989,£338.69,£3.35,£412.09
13024,05/08/23,Instagram,Instagram-Prospecting,Prospecting,62526,128,36,"£10,485.17££",£1090.39,North East,CreativeC,0.0020471483862713113,£30.29,£8.52,£17.44
13025,05/08/23,TikTok,TikTok-Prospecting,Prospecting,47448,1534,293,"£2,296.04££",£3835.43,East Midlands,CreativeB,0.0323301298263362,£13.09,£2.50,£80.83
13026,05/08/23,SnapChat,SnapChat-Prospecting,Prospecting,81929,235,34,"£13,226.46££",£2994.39,Wales,CreativeA,0.00286833721881141,£88.07,£12.74,£36.55
13027,05/08/23,TikTok,TikTok-Retargeting,Retargeting,49572,712,44,"£2,103.80££",£8630.71,Scotland,CreativeB,0.014362946824820463,£196.15,£12.12,£174.10
13028,05/08/23,YouTube,YouTube-Prospecting,Prospecting,77399,1199,96,"£10,260.62££",£5445.79,West Midlands,CreativeA,0.015491156216488585,£56.73,£4.54,£70.36
13029,05/08/23,Facebook,Facebook-Prospecting,Prospecting,65914,1995,130,"£6,100.84££",£1010.24,North West,CreativeA,0.03026671116909913,£7.77,£0.51,£15.33
13030,05/08/23,TikTok,TikTok-Prospecting,Prospecting,29978,2135,102,"£3,438.30££",£639.77,South West,CreativeA,0.07121889385549403,£6.27,£0.30,£21.34
13031,05/08/23,SnapChat,SnapChat-Prospecting,Prospecting,26349,651,36,"£10,096.52££",£2593.69,South East,CreativeC,0.02470681999316862,£72.05,£3.98,£98.44
13032,05/08/23,Instagram,Instagram-Retargeting,Retargeting,60713,740,90,"£15,484.95££",£2805.51,South West,CreativeC,0.012188493403389719,£31.17,£3.79,£46.21
13033,06/08/23,Instagram,Instagram-Retargeting,Retargeting,58685,1259,167,"£2,606.42££",£111.35,West Midlands,CreativeA,0.021453523046775155,£0.67,£0.09,£1.90
13034,06/08/23,Facebook,Facebook-Retargeting,Retargeting,65566,145,250,"£11,048.00££",£6886.57,London,CreativeC,0.0022115120641796053,£27.55,£47.49,£105.03
13035,06/08/23,Facebook,Facebook-Retargeting,Retargeting,48568,407,257,"£9,715.62££",£668.17,South West,CreativeB,0.008380003294350189,£2.60,£1.64,£13.76
13036,06/08/23,TikTok,TikTok-Retargeting,Retargeting,89869,2746,47,"£6,217.28££",£4764.32,North West,CreativeB,0.030555586464743125,£101.37,£1.74,£53.01
13037,06/08/23,Instagram,Instagram-Prospecting,Prospecting,7469,2064,241,"£4,457.11££",£360.28,West Midlands,CreativeA,0.2763422144865444,£1.49,£0.17,£48.24
13038,06/08/23,Facebook,Facebook-Retargeting,Retargeting,37854,100,224,"£12,703.05££",£3623.1,Yorkshire and the Humber,CreativeC,0.002641728747292228,£16.17,£36.23,£95.71
13039,06/08/23,Facebook,Facebook-Retargeting,Retargeting,31479,579,31,"£11,890.04££",£599.97,South West,CreativeA,0.01839321452396836,£19.35,£1.04,£19.06
13040,06/08/23,SnapChat,SnapChat-Prospecting,Prospecting,68823,773,28,£956.53££,£5265.71,Wales,CreativeA,0.011231710329395695,£188.06,£6.81,£76.51
13041,06/08/23,SnapChat,SnapChat-Retargeting,Retargeting,59763,1220,110,"£4,282.81££",£3999.54,London,CreativeA,0.02041396850894366,£36.36,£3.28,£66.92
13042,06/08/23,Facebook,Facebook-Retargeting,Retargeting,8348,767,251,"£10,531.35££",£3501.97,South East,CreativeA,0.09187829420220413,£13.95,£4.57,£419.50
13043,06/08/23,TikTok,TikTok-Prospecting,Prospecting,63014,511,92,"£11,613.07££",£4260.72,Northern Ireland,CreativeC,0.008109309042435014,£46.31,£8.34,£67.62
13044,06/08/23,YouTube,YouTube-Retargeting,Retargeting,75673,1639,7,"£1,817.43££",£2571.5,South East,CreativeB,0.021658980085367305,£367.36,£1.57,£33.98
13045,06/08/23,YouTube,YouTube-Retargeting,Retargeting,59984,3858,64,"£4,255.35££",£1293.32,East of England,CreativeC,0.06431715124033076,£20.21,£0.34,£21.56
13046,06/08/23,Facebook,Facebook-Prospecting,Prospecting,74451,1238,44,"£7,152.04££",£4816.75,London,CreativeA,0.01662838645552108,£109.47,£3.89,£64.70
13047,06/08/23,Facebook,Facebook-Prospecting,Prospecting,29121,1130,94,"£13,870.45££",£6725.39,South East,CreativeB,0.03880361251330655,£71.55,£5.95,£230.95
13048,06/08/23,Facebook,Facebook-Prospecting,Prospecting,56030,103,34,"£1,120.51££",£2164.15,North East,CreativeB,0.0018383009102266642,£63.65,£21.01,£38.62
13049,06/08/23,TikTok,TikTok-Prospecting,Prospecting,1700,2732,284,"£6,318.34££",£3810.18,Northern Ireland,CreativeA,1.6070588235294119,£13.42,£1.39,£2241.28
13050,06/08/23,SnapChat,SnapChat-Prospecting,Prospecting,10742,1393,84,"£9,331.68££",£983.86,Northern Ireland,CreativeB,0.12967789983243344,£11.71,£0.71,£91.59
13051,06/08/23,Facebook,Facebook-Prospecting,Prospecting,45918,84,104,"£8,558.60££",£3371.33,South East,CreativeB,0.0018293479681170783,£32.42,£40.13,£73.42
13052,06/08/23,Facebook,Facebook-Prospecting,Prospecting,12158,614,205,"£2,930.08££",£2827.42,Northern Ireland,CreativeB,0.05050172725777266,£13.79,£4.60,£232.56
13053,06/08/23,Instagram,Instagram-Prospecting,Prospecting,45514,121,134,"£13,597.22££",£4726.94,South East,CreativeB,0.002658522652370699,£35.28,£39.07,£103.86
13054,06/08/23,TikTok,TikTok-Prospecting,Prospecting,34037,920,257,"£8,645.56££",£3810.14,East Midlands,CreativeC,0.027029409172371243,£14.83,£4.14,£111.94
13055,06/08/23,Facebook,Facebook-Prospecting,Prospecting,41906,655,29,"£9,183.04££",£2518.83,London,CreativeC,0.015630220016226794,£86.86,£3.85,£60.11
13056,06/08/23,Instagram,Instagram-Prospecting,Prospecting,66404,2369,29,"£15,734.66££",£2228.23,Yorkshire and the Humber,CreativeB,0.03567556171314981,£76.84,£0.94,£33.56
13057,06/08/23,YouTube,YouTube-Prospecting,Prospecting,65322,2514,14,"£7,356.37££",£937.62,North West,CreativeA,0.03848626802608616,£66.97,£0.37,£14.35
13058,06/08/23,Facebook,Facebook-Retargeting,Retargeting,46022,147,60,"£1,465.85££",£2640.08,South East,CreativeB,0.0031941245491286774,£44.00,£17.96,£57.37
13059,06/08/23,Facebook,Facebook-Prospecting,Prospecting,58186,1448,33,"£6,243.98££",£86.12,South East,CreativeC,0.024885711339497473,£2.61,£0.06,£1.48
13060,06/08/23,Instagram,Instagram-Prospecting,Prospecting,96082,975,24,"£12,756.43££",£1773.72,West Midlands,CreativeA,0.01014758227347474,£73.91,£1.82,£18.46
13061,06/08/23,TikTok,TikTok-Prospecting,Prospecting,2955,1582,17,"£4,917.90££",£6877.35,South East,CreativeB,0.5353637901861252,£404.55,£4.35,£2327.36
13062,06/08/23,Facebook,Facebook-Prospecting,Prospecting,31002,1021,46,"£1,838.90££",£468.92,Wales,CreativeA,0.03293335913812012,£10.19,£0.46,£15.13
13063,06/08/23,YouTube,YouTube-Prospecting,Prospecting,83531,3882,53,"£1,654.71££",£2060.55,Northern Ireland,CreativeB,0.04647376423124349,£38.88,£0.53,£24.67
13064,06/08/23,Facebook,Facebook-Retargeting,Retargeting,52357,645,64,"£7,567.24££",£3406.67,North West,CreativeC,0.012319269629657926,£53.23,£5.28,£65.07
13065,06/08/23,YouTube,YouTube-Retargeting,Retargeting,58781,422,75,"£1,543.91££",£4613.88,Yorkshire and the Humber,CreativeB,0.007179190554771099,£61.52,£10.93,£78.49
13066,06/08/23,SnapChat,SnapChat-Retargeting,Retargeting,108085,1623,158,"£6,859.10££",£1954.2,North East,CreativeC,0.01501595966137762,£12.37,£1.20,£18.08
13067,06/08/23,SnapChat,SnapChat-Retargeting,Retargeting,44666,3021,35,"£8,846.24££",£4986.85,Scotland,CreativeA,0.0676353378408633,£142.48,£1.65,£111.65
13068,06/08/23,YouTube,YouTube-Prospecting,Prospecting,90026,114,187,"£1,058.56££",£2640.78,North West,CreativeA,0.0012663008464221448,£14.12,£23.16,£29.33
13069,06/08/23,TikTok,TikTok-Retargeting,Retargeting,42750,2675,17,"£4,737.25££",£5358.25,Wales,CreativeC,0.06257309941520468,£315.19,£2.00,£125.34
13070,06/08/23,Facebook,Facebook-Retargeting,Retargeting,7772,1035,112,"£2,784.88££",£642.57,West Midlands,CreativeC,0.133170355120947,£5.74,£0.62,£82.68
13071,06/08/23,Facebook,Facebook-Prospecting,Prospecting,51125,392,22,"£3,961.20££",£2540.33,London,CreativeC,0.007667481662591687,£115.47,£6.48,£49.69
13072,06/08/23,SnapChat,SnapChat-Retargeting,Retargeting,89403,2892,11,"£4,204.34££",£810.16,East of England,CreativeA,0.03234790778832925,£73.65,£0.28,£9.06
13073,06/08/23,YouTube,YouTube-Retargeting,Retargeting,23870,1413,154,"£10,076.55££",£1605.56,Northern Ireland,CreativeA,0.059195643066610806,£10.43,£1.14,£67.26
13074,06/08/23,Facebook,Facebook-Prospecting,Prospecting,26673,908,159,"£7,733.08££",£3290.91,East Midlands,CreativeB,0.03404191504517677,£20.70,£3.62,£123.38
13075,06/08/23,Facebook,Facebook-Prospecting,Prospecting,24377,458,9,"£5,338.26££",£2974.69,Northern Ireland,CreativeA,0.01878820199368257,£330.52,£6.49,£122.03
13076,06/08/23,TikTok,TikTok-Retargeting,Retargeting,11331,223,32,"£2,540.86££",£3622.43,Scotland,CreativeB,0.019680522460506576,£113.20,£16.24,£319.69
